Wave,SiteID,Date,Weather,Time,Day,Round,Direction,Path,Mode,Count
2024 W1 spring,ML1562,09/05/2024,Dry,19:00:00,Weekday,A,Southbound,n/a,Private cycles,97
2024 W1 spring,ML1562,09/05/2024,Dry,19:15:00,Weekday,A,Southbound,n/a,Private cycles,91
2024 W1 spring,ML1562,09/05/2024,Dry,19:30:00,Weekday,A,Southbound,n/a,Private cycles,64
2024 W1 spring,ML1562,09/05/2024,Dry,19:45:00,Weekday,A,Southbound,n/a,Private cycles,55
2024 W1 spring,ML1562,09/05/2024,Dry,20:00:00,Weekday,A,Southbound,n/a,Private cycles,52
2024 W1 spring,ML1562,09/05/2024,Dry,20:15:00,Weekday,A,Southbound,n/a,Private cycles,44
2024 W1 spring,ML1562,09/05/2024,Dry,20:30:00,Weekday,A,Southbound,n/a,Private cycles,41
2024 W1 spring,ML1562,09/05/2024,Dry,20:45:00,Weekday,A,Southbound,n/a,Private cycles,38
2024 W1 spring,ML1562,09/05/2024,Dry,21:00:00,Weekday,A,Southbound,n/a,Private cycles,31
2024 W1 spring,ML1562,09/05/2024,Dry,21:15:00,Weekday,A,Southbound,n/a,Private cycles,26
2024 W1 spring,ML1562,09/05/2024,Dry,21:30:00,Weekday,A,Southbound,n/a,Private cycles,21
2024 W1 spring,ML1562,09/05/2024,Dry,21:45:00,Weekday,A,Southbound,n/a,Private cycles,18
2024 W1 spring,ML1562,11/06/2024,Wet,06:00:00,Weekday,B,Northbound,n/a,Cycle hire bikes,0
2024 W1 spring,ML1562,11/06/2024,Wet,06:15:00,Weekday,B,Northbound,n/a,Cycle hire bikes,0
2024 W1 spring,ML1562,11/06/2024,Wet,06:30:00,Weekday,B,Northbound,n/a,Cycle hire bikes,1
2024 W1 spring,ML1562,11/06/2024,Wet,06:45:00,Weekday,B,Northbound,n/a,Cycle hire bikes,3
2024 W1 spring,ML1562,11/06/2024,Wet,07:00:00,Weekday,B,Northbound,n/a,Cycle hire bikes,1
2024 W1 spring,ML1562,11/06/2024,Wet,07:15:00,Weekday,B,Northbound,n/a,Cycle hire bikes,2
2024 W1 spring,ML1562,11/06/2024,Wet,07:30:00,Weekday,B,Northbound,n/a,Cycle hire bikes,4
2024 W1 spring,ML1562,11/06/2024,Wet,07:45:00,Weekday,B,Northbound,n/a,Cycle hire bikes,8
2024 W1 spring,ML1562,11/06/2024,Wet,08:00:00,Weekday,B,Northbound,n/a,Cycle hire bikes,6
2024 W1 spring,ML1562,11/06/2024,Wet,08:15:00,Weekday,B,Northbound,n/a,Cycle hire bikes,10
2024 W1 spring,ML1562,11/06/2024,Wet,08:30:00,Weekday,B,Northbound,n/a,Cycle hire bikes,15
2024 W1 spring,ML1562,11/06/2024,Wet,08:45:00,Weekday,B,Northbound,n/a,Cycle hire bikes,11
2024 W1 spring,ML1562,11/06/2024,Wet,09:00:00,Weekday,B,Northbound,n/a,Cycle hire bikes,12
2024 W1 spring,ML1562,11/06/2024,Wet,09:15:00,Weekday,B,Northbound,n/a,Cycle hire bikes,13
2024 W1 spring,ML1562,11/06/2024,Wet,09:30:00,Weekday,B,Northbound,n/a,Cycle hire bikes,6
2024 W1 spring,ML1562,11/06/2024,Wet,09:45:00,Weekday,B,Northbound,n/a,Cycle hire bikes,5
2024 W1 spring,ML1562,13/06/2024,Dry,10:00:00,Weekday,B,Northbound,n/a,Cycle hire bikes,12
2024 W1 spring,ML1562,13/06/2024,Dry,10:15:00,Weekday,B,Northbound,n/a,Cycle hire bikes,10
2024 W1 spring,ML1562,13/06/2024,Dry,10:30:00,Weekday,B,Northbound,n/a,Cycle hire bikes,15
2024 W1 spring,ML1562,13/06/2024,Dry,10:45:00,Weekday,B,Northbound,n/a,Cycle hire bikes,16
2024 W1 spring,ML1562,13/06/2024,Dry,11:00:00,Weekday,B,Northbound,n/a,Cycle hire bikes,9
2024 W1 spring,ML1562,13/06/2024,Dry,11:15:00,Weekday,B,Northbound,n/a,Cycle hire bikes,12
2024 W1 spring,ML1562,13/06/2024,Dry,11:30:00,Weekday,B,Northbound,n/a,Cycle hire bikes,7
2024 W1 spring,ML1562,13/06/2024,Dry,11:45:00,Weekday,B,Northbound,n/a,Cycle hire bikes,10
2024 W1 spring,ML1562,13/06/2024,Dry,12:00:00,Weekday,B,Northbound,n/a,Cycle hire bikes,12
2024 W1 spring,ML1562,13/06/2024,Dry,12:15:00,Weekday,B,Northbound,n/a,Cycle hire bikes,9
2024 W1 spring,ML1562,13/06/2024,Dry,12:30:00,Weekday,B,Northbound,n/a,Cycle hire bikes,12
2024 W1 spring,ML1562,13/06/2024,Dry,12:45:00,Weekday,B,Northbound,n/a,Cycle hire bikes,14
2024 W1 spring,ML1562,13/06/2024,Dry,13:00:00,Weekday,B,Northbound,n/a,Cycle hire bikes,14
2024 W1 spring,ML1562,13/06/2024,Dry,13:15:00,Weekday,B,Northbound,n/a,Cycle hire bikes,12
2024 W1 spring,ML1562,13/06/2024,Dry,13:30:00,Weekday,B,Northbound,n/a,Cycle hire bikes,13
2024 W1 spring,ML1562,13/06/2024,Dry,13:45:00,Weekday,B,Northbound,n/a,Cycle hire bikes,10
2024 W1 spring,ML1562,11/06/2024,Wet,14:00:00,Weekday,B,Northbound,n/a,Cycle hire bikes,9
2024 W1 spring,ML1562,11/06/2024,Wet,14:15:00,Weekday,B,Northbound,n/a,Cycle hire bikes,11
2024 W1 spring,ML1562,11/06/2024,Wet,14:30:00,Weekday,B,Northbound,n/a,Cycle hire bikes,8
2024 W1 spring,ML1562,11/06/2024,Wet,14:45:00,Weekday,B,Northbound,n/a,Cycle hire bikes,9
2024 W1 spring,ML1562,11/06/2024,Wet,15:00:00,Weekday,B,Northbound,n/a,Cycle hire bikes,12
2024 W1 spring,ML1562,11/06/2024,Wet,15:15:00,Weekday,B,Northbound,n/a,Cycle hire bikes,2
2024 W1 spring,ML1562,11/06/2024,Wet,15:30:00,Weekday,B,Northbound,n/a,Cycle hire bikes,11
2024 W1 spring,ML1562,11/06/2024,Wet,15:45:00,Weekday,B,Northbound,n/a,Cycle hire bikes,16
2024 W1 spring,ML1562,11/06/2024,Wet,16:00:00,Weekday,B,Northbound,n/a,Cycle hire bikes,6
2024 W1 spring,ML1562,11/06/2024,Wet,16:15:00,Weekday,B,Northbound,n/a,Cycle hire bikes,12
2024 W1 spring,ML1562,11/06/2024,Wet,16:30:00,Weekday,B,Northbound,n/a,Cycle hire bikes,11
2024 W1 spring,ML1562,11/06/2024,Wet,16:45:00,Weekday,B,Northbound,n/a,Cycle hire bikes,8
2024 W1 spring,ML1562,11/06/2024,Wet,17:00:00,Weekday,B,Northbound,n/a,Cycle hire bikes,19
2024 W1 spring,ML1562,11/06/2024,Wet,17:15:00,Weekday,B,Northbound,n/a,Cycle hire bikes,15
2024 W1 spring,ML1562,11/06/2024,Wet,17:30:00,Weekday,B,Northbound,n/a,Cycle hire bikes,15
2024 W1 spring,ML1562,11/06/2024,Wet,17:45:00,Weekday,B,Northbound,n/a,Cycle hire bikes,23
2024 W1 spring,ML1562,13/06/2024,Dry,18:00:00,Weekday,B,Northbound,n/a,Cycle hire bikes,19
2024 W1 spring,ML1562,13/06/2024,Dry,18:15:00,Weekday,B,Northbound,n/a,Cycle hire bikes,18
2024 W1 spring,ML1562,13/06/2024,Dry,18:30:00,Weekday,B,Northbound,n/a,Cycle hire bikes,32
2024 W1 spring,ML1562,13/06/2024,Dry,18:45:00,Weekday,B,Northbound,n/a,Cycle hire bikes,12
2024 W1 spring,ML1562,13/06/2024,Dry,19:00:00,Weekday,B,Northbound,n/a,Cycle hire bikes,18
2024 W1 spring,ML1562,13/06/2024,Dry,19:15:00,Weekday,B,Northbound,n/a,Cycle hire bikes,10
2024 W1 spring,ML1562,13/06/2024,Dry,19:30:00,Weekday,B,Northbound,n/a,Cycle hire bikes,12
2024 W1 spring,ML1562,13/06/2024,Dry,19:45:00,Weekday,B,Northbound,n/a,Cycle hire bikes,8
2024 W1 spring,ML1562,13/06/2024,Dry,20:00:00,Weekday,B,Northbound,n/a,Cycle hire bikes,7
2024 W1 spring,ML1562,13/06/2024,Dry,20:15:00,Weekday,B,Northbound,n/a,Cycle hire bikes,5
2024 W1 spring,ML1562,13/06/2024,Dry,20:30:00,Weekday,B,Northbound,n/a,Cycle hire bikes,4
2024 W1 spring,ML1562,13/06/2024,Dry,20:45:00,Weekday,B,Northbound,n/a,Cycle hire bikes,8
2024 W1 spring,ML1562,13/06/2024,Dry,21:00:00,Weekday,B,Northbound,n/a,Cycle hire bikes,3
2024 W1 spring,ML1562,13/06/2024,Dry,21:15:00,Weekday,B,Northbound,n/a,Cycle hire bikes,11
2024 W1 spring,ML1562,13/06/2024,Dry,21:30:00,Weekday,B,Northbound,n/a,Cycle hire bikes,4
2024 W1 spring,ML1562,13/06/2024,Dry,21:45:00,Weekday,B,Northbound,n/a,Cycle hire bikes,6
2024 W1 spring,ML1562,11/06/2024,Wet,06:00:00,Weekday,B,Northbound,n/a,Private cycles,6
2024 W1 spring,ML1562,11/06/2024,Wet,06:15:00,Weekday,B,Northbound,n/a,Private cycles,17
2024 W1 spring,ML1562,11/06/2024,Wet,06:30:00,Weekday,B,Northbound,n/a,Private cycles,21
2024 W1 spring,ML1562,11/06/2024,Wet,06:45:00,Weekday,B,Northbound,n/a,Private cycles,42
2024 W1 spring,ML1562,11/06/2024,Wet,07:00:00,Weekday,B,Northbound,n/a,Private cycles,30
2024 W1 spring,ML1562,11/06/2024,Wet,07:15:00,Weekday,B,Northbound,n/a,Private cycles,52
2024 W1 spring,ML1562,11/06/2024,Wet,07:30:00,Weekday,B,Northbound,n/a,Private cycles,76
2024 W1 spring,ML1562,11/06/2024,Wet,07:45:00,Weekday,B,Northbound,n/a,Private cycles,53
2024 W1 spring,ML1562,11/06/2024,Wet,08:00:00,Weekday,B,Northbound,n/a,Private cycles,81
2024 W1 spring,ML1562,11/06/2024,Wet,08:15:00,Weekday,B,Northbound,n/a,Private cycles,115
2024 W1 spring,ML1562,11/06/2024,Wet,08:30:00,Weekday,B,Northbound,n/a,Private cycles,146
2024 W1 spring,ML1562,11/06/2024,Wet,08:45:00,Weekday,B,Northbound,n/a,Private cycles,215
2024 W1 spring,ML1562,11/06/2024,Wet,09:00:00,Weekday,B,Northbound,n/a,Private cycles,171
2024 W1 spring,ML1562,11/06/2024,Wet,09:15:00,Weekday,B,Northbound,n/a,Private cycles,142
2024 W1 spring,ML1562,11/06/2024,Wet,09:30:00,Weekday,B,Northbound,n/a,Private cycles,91
2024 W1 spring,ML1562,11/06/2024,Wet,09:45:00,Weekday,B,Northbound,n/a,Private cycles,72
2024 W1 spring,ML1562,13/06/2024,Dry,10:00:00,Weekday,B,Northbound,n/a,Private cycles,58
2024 W1 spring,ML1562,13/06/2024,Dry,10:15:00,Weekday,B,Northbound,n/a,Private cycles,31
2024 W1 spring,ML1562,13/06/2024,Dry,10:30:00,Weekday,B,Northbound,n/a,Private cycles,34
2024 W1 spring,ML1562,13/06/2024,Dry,10:45:00,Weekday,B,Northbound,n/a,Private cycles,29
2024 W1 spring,ML1562,13/06/2024,Dry,11:00:00,Weekday,B,Northbound,n/a,Private cycles,31
2024 W1 spring,ML1562,13/06/2024,Dry,11:15:00,Weekday,B,Northbound,n/a,Private cycles,40
2024 W1 spring,ML1562,13/06/2024,Dry,11:30:00,Weekday,B,Northbound,n/a,Private cycles,48
2024 W1 spring,ML1562,13/06/2024,Dry,11:45:00,Weekday,B,Northbound,n/a,Private cycles,29
2024 W1 spring,ML1562,13/06/2024,Dry,12:00:00,Weekday,B,Northbound,n/a,Private cycles,38
2024 W1 spring,ML1562,13/06/2024,Dry,12:15:00,Weekday,B,Northbound,n/a,Private cycles,38
2024 W1 spring,ML1562,13/06/2024,Dry,12:30:00,Weekday,B,Northbound,n/a,Private cycles,37
2024 W1 spring,ML1562,13/06/2024,Dry,12:45:00,Weekday,B,Northbound,n/a,Private cycles,41
2024 W1 spring,ML1562,13/06/2024,Dry,13:00:00,Weekday,B,Northbound,n/a,Private cycles,36
2024 W1 spring,ML1562,13/06/2024,Dry,13:15:00,Weekday,B,Northbound,n/a,Private cycles,42
2024 W1 spring,ML1562,13/06/2024,Dry,13:30:00,Weekday,B,Northbound,n/a,Private cycles,29
2024 W1 spring,ML1562,13/06/2024,Dry,13:45:00,Weekday,B,Northbound,n/a,Private cycles,31
2024 W1 spring,ML1562,11/06/2024,Wet,14:00:00,Weekday,B,Northbound,n/a,Private cycles,26
2024 W1 spring,ML1562,11/06/2024,Wet,14:15:00,Weekday,B,Northbound,n/a,Private cycles,17
2024 W1 spring,ML1562,11/06/2024,Wet,14:30:00,Weekday,B,Northbound,n/a,Private cycles,21
2024 W1 spring,ML1562,11/06/2024,Wet,14:45:00,Weekday,B,Northbound,n/a,Private cycles,16
2024 W1 spring,ML1562,11/06/2024,Wet,15:00:00,Weekday,B,Northbound,n/a,Private cycles,19
2024 W1 spring,ML1562,11/06/2024,Wet,15:15:00,Weekday,B,Northbound,n/a,Private cycles,19
2024 W1 spring,ML1562,11/06/2024,Wet,15:30:00,Weekday,B,Northbound,n/a,Private cycles,22
2024 W1 spring,ML1562,11/06/2024,Wet,15:45:00,Weekday,B,Northbound,n/a,Private cycles,25
2024 W1 spring,ML1562,11/06/2024,Wet,16:00:00,Weekday,B,Northbound,n/a,Private cycles,27
2024 W1 spring,ML1562,11/06/2024,Wet,16:15:00,Weekday,B,Northbound,n/a,Private cycles,20
2024 W1 spring,ML1562,11/06/2024,Wet,16:30:00,Weekday,B,Northbound,n/a,Private cycles,20
2024 W1 spring,ML1562,11/06/2024,Wet,16:45:00,Weekday,B,Northbound,n/a,Private cycles,22
2024 W1 spring,ML1562,11/06/2024,Wet,17:00:00,Weekday,B,Northbound,n/a,Private cycles,30
2024 W1 spring,ML1562,11/06/2024,Wet,17:15:00,Weekday,B,Northbound,n/a,Private cycles,36
2024 W1 spring,ML1562,11/06/2024,Wet,17:30:00,Weekday,B,Northbound,n/a,Private cycles,41
2024 W1 spring,ML1562,11/06/2024,Wet,17:45:00,Weekday,B,Northbound,n/a,Private cycles,54
2024 W1 spring,ML1562,13/06/2024,Dry,18:00:00,Weekday,B,Northbound,n/a,Private cycles,50
2024 W1 spring,ML1562,13/06/2024,Dry,18:15:00,Weekday,B,Northbound,n/a,Private cycles,43
2024 W1 spring,ML1562,13/06/2024,Dry,18:30:00,Weekday,B,Northbound,n/a,Private cycles,38
2024 W1 spring,ML1562,13/06/2024,Dry,18:45:00,Weekday,B,Northbound,n/a,Private cycles,36
2024 W1 spring,ML1562,13/06/2024,Dry,19:00:00,Weekday,B,Northbound,n/a,Private cycles,38
2024 W1 spring,ML1562,13/06/2024,Dry,19:15:00,Weekday,B,Northbound,n/a,Private cycles,30
2024 W1 spring,ML1562,13/06/2024,Dry,19:30:00,Weekday,B,Northbound,n/a,Private cycles,28
2024 W1 spring,ML1562,13/06/2024,Dry,19:45:00,Weekday,B,Northbound,n/a,Private cycles,29
2024 W1 spring,ML1562,13/06/2024,Dry,20:00:00,Weekday,B,Northbound,n/a,Private cycles,19
2024 W1 spring,ML1562,13/06/2024,Dry,20:15:00,Weekday,B,Northbound,n/a,Private cycles,14
2024 W1 spring,ML1562,13/06/2024,Dry,20:30:00,Weekday,B,Northbound,n/a,Private cycles,21
2024 W1 spring,ML1562,13/06/2024,Dry,20:45:00,Weekday,B,Northbound,n/a,Private cycles,26
2024 W1 spring,ML1562,13/06/2024,Dry,21:00:00,Weekday,B,Northbound,n/a,Private cycles,14
2024 W1 spring,ML1562,13/06/2024,Dry,21:15:00,Weekday,B,Northbound,n/a,Private cycles,16
2024 W1 spring,ML1562,13/06/2024,Dry,21:30:00,Weekday,B,Northbound,n/a,Private cycles,11
2024 W1 spring,ML1562,13/06/2024,Dry,21:45:00,Weekday,B,Northbound,n/a,Private cycles,12
2024 W1 spring,ML1562,11/06/2024,Wet,06:00:00,Weekday,B,Southbound,n/a,Cycle hire bikes,0
2024 W1 spring,ML1562,11/06/2024,Wet,06:15:00,Weekday,B,Southbound,n/a,Cycle hire bikes,0
2024 W1 spring,ML1562,11/06/2024,Wet,06:30:00,Weekday,B,Southbound,n/a,Cycle hire bikes,1
2024 W1 spring,ML1562,11/06/2024,Wet,06:45:00,Weekday,B,Southbound,n/a,Cycle hire bikes,1
2024 W1 spring,ML1562,11/06/2024,Wet,07:00:00,Weekday,B,Southbound,n/a,Cycle hire bikes,2
2024 W1 spring,ML1562,11/06/2024,Wet,07:15:00,Weekday,B,Southbound,n/a,Cycle hire bikes,2
2024 W1 spring,ML1562,11/06/2024,Wet,07:30:00,Weekday,B,Southbound,n/a,Cycle hire bikes,4
2024 W1 spring,ML1562,11/06/2024,Wet,07:45:00,Weekday,B,Southbound,n/a,Cycle hire bikes,6
2024 W1 spring,ML1562,11/06/2024,Wet,08:00:00,Weekday,B,Southbound,n/a,Cycle hire bikes,2
2024 W1 spring,ML1562,11/06/2024,Wet,08:15:00,Weekday,B,Southbound,n/a,Cycle hire bikes,5
2024 W1 spring,ML1562,11/06/2024,Wet,08:30:00,Weekday,B,Southbound,n/a,Cycle hire bikes,5
2024 W1 spring,ML1562,11/06/2024,Wet,08:45:00,Weekday,B,Southbound,n/a,Cycle hire bikes,6
2024 W1 spring,ML1562,11/06/2024,Wet,09:00:00,Weekday,B,Southbound,n/a,Cycle hire bikes,4
2024 W1 spring,ML1562,11/06/2024,Wet,09:15:00,Weekday,B,Southbound,n/a,Cycle hire bikes,4
2024 W1 spring,ML1562,11/06/2024,Wet,09:30:00,Weekday,B,Southbound,n/a,Cycle hire bikes,2
2024 W1 spring,ML1562,11/06/2024,Wet,09:45:00,Weekday,B,Southbound,n/a,Cycle hire bikes,2
2024 W1 spring,ML1562,13/06/2024,Dry,10:00:00,Weekday,B,Southbound,n/a,Cycle hire bikes,2
2024 W1 spring,ML1562,13/06/2024,Dry,10:15:00,Weekday,B,Southbound,n/a,Cycle hire bikes,6
2024 W1 spring,ML1562,13/06/2024,Dry,10:30:00,Weekday,B,Southbound,n/a,Cycle hire bikes,1
2024 W1 spring,ML1562,13/06/2024,Dry,10:45:00,Weekday,B,Southbound,n/a,Cycle hire bikes,3
2024 W1 spring,ML1562,13/06/2024,Dry,11:00:00,Weekday,B,Southbound,n/a,Cycle hire bikes,6
2024 W1 spring,ML1562,13/06/2024,Dry,11:15:00,Weekday,B,Southbound,n/a,Cycle hire bikes,8
2024 W1 spring,ML1562,13/06/2024,Dry,11:30:00,Weekday,B,Southbound,n/a,Cycle hire bikes,10
2024 W1 spring,ML1562,13/06/2024,Dry,11:45:00,Weekday,B,Southbound,n/a,Cycle hire bikes,8
2024 W1 spring,ML1562,13/06/2024,Dry,12:00:00,Weekday,B,Southbound,n/a,Cycle hire bikes,9
2024 W1 spring,ML1562,13/06/2024,Dry,12:15:00,Weekday,B,Southbound,n/a,Cycle hire bikes,13
2024 W1 spring,ML1562,13/06/2024,Dry,12:30:00,Weekday,B,Southbound,n/a,Cycle hire bikes,14
2024 W1 spring,ML1562,13/06/2024,Dry,12:45:00,Weekday,B,Southbound,n/a,Cycle hire bikes,20
2024 W1 spring,ML1562,13/06/2024,Dry,13:00:00,Weekday,B,Southbound,n/a,Cycle hire bikes,13
2024 W1 spring,ML1562,13/06/2024,Dry,13:15:00,Weekday,B,Southbound,n/a,Cycle hire bikes,12
2024 W1 spring,ML1562,13/06/2024,Dry,13:30:00,Weekday,B,Southbound,n/a,Cycle hire bikes,8
2024 W1 spring,ML1562,13/06/2024,Dry,13:45:00,Weekday,B,Southbound,n/a,Cycle hire bikes,6
2024 W1 spring,ML1562,11/06/2024,Wet,14:00:00,Weekday,B,Southbound,n/a,Cycle hire bikes,12
2024 W1 spring,ML1562,11/06/2024,Wet,14:15:00,Weekday,B,Southbound,n/a,Cycle hire bikes,11
2024 W1 spring,ML1562,11/06/2024,Wet,14:30:00,Weekday,B,Southbound,n/a,Cycle hire bikes,15
2024 W1 spring,ML1562,11/06/2024,Wet,14:45:00,Weekday,B,Southbound,n/a,Cycle hire bikes,9
2024 W1 spring,ML1562,11/06/2024,Wet,15:00:00,Weekday,B,Southbound,n/a,Cycle hire bikes,18
2024 W1 spring,ML1562,11/06/2024,Wet,15:15:00,Weekday,B,Southbound,n/a,Cycle hire bikes,8
2024 W1 spring,ML1562,11/06/2024,Wet,15:30:00,Weekday,B,Southbound,n/a,Cycle hire bikes,15
2024 W1 spring,ML1562,11/06/2024,Wet,15:45:00,Weekday,B,Southbound,n/a,Cycle hire bikes,12
2024 W1 spring,ML1562,11/06/2024,Wet,16:00:00,Weekday,B,Southbound,n/a,Cycle hire bikes,8
2024 W1 spring,ML1562,11/06/2024,Wet,16:15:00,Weekday,B,Southbound,n/a,Cycle hire bikes,10
2024 W1 spring,ML1562,11/06/2024,Wet,16:30:00,Weekday,B,Southbound,n/a,Cycle hire bikes,19
2024 W1 spring,ML1562,11/06/2024,Wet,16:45:00,Weekday,B,Southbound,n/a,Cycle hire bikes,19
2024 W1 spring,ML1562,11/06/2024,Wet,17:00:00,Weekday,B,Southbound,n/a,Cycle hire bikes,20
2024 W1 spring,ML1562,11/06/2024,Wet,17:15:00,Weekday,B,Southbound,n/a,Cycle hire bikes,23
2024 W1 spring,ML1562,11/06/2024,Wet,17:30:00,Weekday,B,Southbound,n/a,Cycle hire bikes,30
2024 W1 spring,ML1562,11/06/2024,Wet,17:45:00,Weekday,B,Southbound,n/a,Cycle hire bikes,31
2024 W1 spring,ML1562,13/06/2024,Dry,18:00:00,Weekday,B,Southbound,n/a,Cycle hire bikes,28
2024 W1 spring,ML1562,13/06/2024,Dry,18:15:00,Weekday,B,Southbound,n/a,Cycle hire bikes,24
2024 W1 spring,ML1562,13/06/2024,Dry,18:30:00,Weekday,B,Southbound,n/a,Cycle hire bikes,27
2024 W1 spring,ML1562,13/06/2024,Dry,18:45:00,Weekday,B,Southbound,n/a,Cycle hire bikes,23
2024 W1 spring,ML1562,13/06/2024,Dry,19:00:00,Weekday,B,Southbound,n/a,Cycle hire bikes,14
2024 W1 spring,ML1562,13/06/2024,Dry,19:15:00,Weekday,B,Southbound,n/a,Cycle hire bikes,16
2024 W1 spring,ML1562,13/06/2024,Dry,19:30:00,Weekday,B,Southbound,n/a,Cycle hire bikes,15
2024 W1 spring,ML1562,13/06/2024,Dry,19:45:00,Weekday,B,Southbound,n/a,Cycle hire bikes,13
2024 W1 spring,ML1562,13/06/2024,Dry,20:00:00,Weekday,B,Southbound,n/a,Cycle hire bikes,21
2024 W1 spring,ML1562,13/06/2024,Dry,20:15:00,Weekday,B,Southbound,n/a,Cycle hire bikes,23
2024 W1 spring,ML1562,13/06/2024,Dry,20:30:00,Weekday,B,Southbound,n/a,Cycle hire bikes,11
2024 W1 spring,ML1562,13/06/2024,Dry,20:45:00,Weekday,B,Southbound,n/a,Cycle hire bikes,7
2024 W1 spring,ML1562,13/06/2024,Dry,21:00:00,Weekday,B,Southbound,n/a,Cycle hire bikes,9
2024 W1 spring,ML1562,13/06/2024,Dry,21:15:00,Weekday,B,Southbound,n/a,Cycle hire bikes,4
2024 W1 spring,ML1562,13/06/2024,Dry,21:30:00,Weekday,B,Southbound,n/a,Cycle hire bikes,6
2024 W1 spring,ML1562,13/06/2024,Dry,21:45:00,Weekday,B,Southbound,n/a,Cycle hire bikes,6
2024 W1 spring,ML1562,11/06/2024,Wet,06:00:00,Weekday,B,Southbound,n/a,Private cycles,0
2024 W1 spring,ML1562,11/06/2024,Wet,06:15:00,Weekday,B,Southbound,n/a,Private cycles,1
2024 W1 spring,ML1562,11/06/2024,Wet,06:30:00,Weekday,B,Southbound,n/a,Private cycles,3
2024 W1 spring,ML1562,11/06/2024,Wet,06:45:00,Weekday,B,Southbound,n/a,Private cycles,6
2024 W1 spring,ML1562,11/06/2024,Wet,07:00:00,Weekday,B,Southbound,n/a,Private cycles,8
2024 W1 spring,ML1562,11/06/2024,Wet,07:15:00,Weekday,B,Southbound,n/a,Private cycles,14
2024 W1 spring,ML1562,11/06/2024,Wet,07:30:00,Weekday,B,Southbound,n/a,Private cycles,18
2024 W1 spring,ML1562,11/06/2024,Wet,07:45:00,Weekday,B,Southbound,n/a,Private cycles,16
2024 W1 spring,ML1562,11/06/2024,Wet,08:00:00,Weekday,B,Southbound,n/a,Private cycles,20
2024 W1 spring,ML1562,11/06/2024,Wet,08:15:00,Weekday,B,Southbound,n/a,Private cycles,23
2024 W1 spring,ML1562,11/06/2024,Wet,08:30:00,Weekday,B,Southbound,n/a,Private cycles,40
2024 W1 spring,ML1562,11/06/2024,Wet,08:45:00,Weekday,B,Southbound,n/a,Private cycles,41
2024 W1 spring,ML1562,11/06/2024,Wet,09:00:00,Weekday,B,Southbound,n/a,Private cycles,38
2024 W1 spring,ML1562,11/06/2024,Wet,09:15:00,Weekday,B,Southbound,n/a,Private cycles,24
2024 W1 spring,ML1562,11/06/2024,Wet,09:30:00,Weekday,B,Southbound,n/a,Private cycles,22
2024 W1 spring,ML1562,11/06/2024,Wet,09:45:00,Weekday,B,Southbound,n/a,Private cycles,17
2024 W1 spring,ML1562,13/06/2024,Dry,10:00:00,Weekday,B,Southbound,n/a,Private cycles,29
2024 W1 spring,ML1562,13/06/2024,Dry,10:15:00,Weekday,B,Southbound,n/a,Private cycles,21
2024 W1 spring,ML1562,13/06/2024,Dry,10:30:00,Weekday,B,Southbound,n/a,Private cycles,8
2024 W1 spring,ML1562,13/06/2024,Dry,10:45:00,Weekday,B,Southbound,n/a,Private cycles,10
2024 W1 spring,ML1562,13/06/2024,Dry,11:00:00,Weekday,B,Southbound,n/a,Private cycles,14
2024 W1 spring,ML1562,13/06/2024,Dry,11:15:00,Weekday,B,Southbound,n/a,Private cycles,15
2024 W1 spring,ML1562,13/06/2024,Dry,11:30:00,Weekday,B,Southbound,n/a,Private cycles,11
2024 W1 spring,ML1562,13/06/2024,Dry,11:45:00,Weekday,B,Southbound,n/a,Private cycles,12
2024 W1 spring,ML1562,13/06/2024,Dry,12:00:00,Weekday,B,Southbound,n/a,Private cycles,21
2024 W1 spring,ML1562,13/06/2024,Dry,12:15:00,Weekday,B,Southbound,n/a,Private cycles,26
2024 W1 spring,ML1562,13/06/2024,Dry,12:30:00,Weekday,B,Southbound,n/a,Private cycles,33
2024 W1 spring,ML1562,13/06/2024,Dry,12:45:00,Weekday,B,Southbound,n/a,Private cycles,41
2024 W1 spring,ML1562,13/06/2024,Dry,13:00:00,Weekday,B,Southbound,n/a,Private cycles,21
2024 W1 spring,ML1562,13/06/2024,Dry,13:15:00,Weekday,B,Southbound,n/a,Private cycles,18
2024 W1 spring,ML1562,13/06/2024,Dry,13:30:00,Weekday,B,Southbound,n/a,Private cycles,17
2024 W1 spring,ML1562,13/06/2024,Dry,13:45:00,Weekday,B,Southbound,n/a,Private cycles,11
2024 W1 spring,ML1562,11/06/2024,Wet,14:00:00,Weekday,B,Southbound,n/a,Private cycles,14
2024 W1 spring,ML1562,11/06/2024,Wet,14:15:00,Weekday,B,Southbound,n/a,Private cycles,16
2024 W1 spring,ML1562,11/06/2024,Wet,14:30:00,Weekday,B,Southbound,n/a,Private cycles,19
2024 W1 spring,ML1562,11/06/2024,Wet,14:45:00,Weekday,B,Southbound,n/a,Private cycles,17
2024 W1 spring,ML1562,11/06/2024,Wet,15:00:00,Weekday,B,Southbound,n/a,Private cycles,19
2024 W1 spring,ML1562,11/06/2024,Wet,15:15:00,Weekday,B,Southbound,n/a,Private cycles,18
2024 W1 spring,ML1562,11/06/2024,Wet,15:30:00,Weekday,B,Southbound,n/a,Private cycles,36
2024 W1 spring,ML1562,11/06/2024,Wet,15:45:00,Weekday,B,Southbound,n/a,Private cycles,32
